port_fact_sk,date_key,geo_sk,era_sk,avg_wait_days,vessels_anchor,utilization_pct,congestion_level,load_timestamp
323,20190311,2,3,30.1,11,57.5,Normal,Wed May 13 12:51:38 EET 2026
324,20190318,2,3,33.7,8,71.6,Busy,Wed May 13 12:51:38 EET 2026
325,20190325,2,3,33.2,14,60.7,Busy,Wed May 13 12:51:38 EET 2026
326,20190401,2,3,40.3,28,80.0,Busy,Wed May 13 12:51:38 EET 2026
327,20190408,2,3,30.3,5,65.0,Busy,Wed May 13 12:51:38 EET 2026
328,20190415,2,3,40.9,20,75.2,Busy,Wed May 13 12:51:38 EET 2026
329,20190422,2,3,38.7,15,75.1,Busy,Wed May 13 12:51:38 EET 2026
330,20190429,2,3,38.7,28,79.9,Busy,Wed May 13 12:51:38 EET 2026
331,20190506,2,3,38.0,17,82.4,Congested,Wed May 13 12:51:38 EET 2026
332,20190513,2,3,58.0,34,99.0,Critical,Wed May 13 12:51:38 EET 2026
333,20190520,2,3,50.4,35,96.9,Critical,Wed May 13 12:51:38 EET 2026
334,20190527,2,3,36.1,19,69.0,Busy,Wed May 13 12:51:38 EET 2026
335,20190603,2,3,34.5,18,69.6,Busy,Wed May 13 12:51:38 EET 2026
336,20190610,2,3,51.2,26,99.0,Critical,Wed May 13 12:51:38 EET 2026
337,20190617,2,3,44.9,18,90.4,Congested,Wed May 13 12:51:38 EET 2026
338,20190624,2,3,35.1,17,65.6,Busy,Wed May 13 12:51:38 EET 2026
339,20190701,2,3,50.8,34,99.0,Critical,Wed May 13 12:51:38 EET 2026
340,20190708,2,3,39.4,10,79.9,Busy,Wed May 13 12:51:38 EET 2026
341,20190715,2,3,38.6,5,73.9,Busy,Wed May 13 12:51:38 EET 2026
342,20190722,2,3,40.9,41,89.4,Congested,Wed May 13 12:51:38 EET 2026
343,20190729,2,3,47.0,34,90.4,Congested,Wed May 13 12:51:38 EET 2026
344,20190805,2,3,44.8,28,86.7,Congested,Wed May 13 12:51:38 EET 2026
345,20190812,2,3,27.6,12,61.2,Busy,Wed May 13 12:51:38 EET 2026
346,20190819,2,3,35.3,25,76.3,Busy,Wed May 13 12:51:38 EET 2026
347,20190826,2,3,43.3,33,91.9,Congested,Wed May 13 12:51:38 EET 2026
348,20190902,2,3,38.5,16,74.2,Busy,Wed May 13 12:51:38 EET 2026
349,20190909,2,3,36.4,20,80.5,Congested,Wed May 13 12:51:38 EET 2026
350,20190916,2,3,44.2,34,89.7,Congested,Wed May 13 12:51:38 EET 2026
351,20190923,2,3,36.6,30,77.7,Busy,Wed May 13 12:51:38 EET 2026
352,20190930,2,3,38.9,35,79.2,Busy,Wed May 13 12:51:38 EET 2026
353,20191007,2,3,41.2,9,86.7,Congested,Wed May 13 12:51:38 EET 2026
354,20191014,2,3,34.6,26,72.4,Busy,Wed May 13 12:51:38 EET 2026
355,20191021,2,3,40.6,19,83.5,Congested,Wed May 13 12:51:38 EET 2026
356,20191028,2,3,34.1,17,68.7,Busy,Wed May 13 12:51:38 EET 2026
357,20191104,2,3,33.1,29,69.5,Busy,Wed May 13 12:51:38 EET 2026
358,20191111,2,3,30.2,14,68.2,Busy,Wed May 13 12:51:38 EET 2026
359,20191118,2,3,46.2,27,96.8,Critical,Wed May 13 12:51:38 EET 2026
360,20191125,2,3,43.7,18,93.2,Congested,Wed May 13 12:51:38 EET 2026
361,20191202,2,3,39.0,22,79.5,Busy,Wed May 13 12:51:38 EET 2026
362,20191209,2,3,36.5,12,81.4,Congested,Wed May 13 12:51:38 EET 2026
363,20191216,2,3,33.9,21,66.6,Busy,Wed May 13 12:51:38 EET 2026
364,20191223,2,3,44.4,3,94.8,Congested,Wed May 13 12:51:38 EET 2026
365,20191230,2,3,36.8,22,77.9,Busy,Wed May 13 12:51:38 EET 2026
366,20200106,2,4,42.3,22,81.8,Congested,Wed May 13 12:51:38 EET 2026
367,20200113,2,4,46.7,42,98.8,Critical,Wed May 13 12:51:38 EET 2026
368,20200120,2,4,40.9,29,86.9,Congested,Wed May 13 12:51:38 EET 2026
369,20200127,2,4,40.1,19,79.9,Busy,Wed May 13 12:51:38 EET 2026
370,20200203,2,4,40.0,21,84.3,Congested,Wed May 13 12:51:38 EET 2026
371,20200210,2,4,41.9,42,86.2,Congested,Wed May 13 12:51:38 EET 2026
372,20200217,2,4,39.8,40,77.6,Busy,Wed May 13 12:51:38 EET 2026
373,20200224,2,4,33.7,12,69.0,Busy,Wed May 13 12:51:38 EET 2026
374,20200302,2,4,49.8,30,99.0,Critical,Wed May 13 12:51:38 EET 2026
375,20200309,2,4,35.6,12,66.1,Busy,Wed May 13 12:51:38 EET 2026
376,20200316,2,4,43.9,48,84.6,Congested,Wed May 13 12:51:38 EET 2026
377,20200323,2,4,38.4,26,72.2,Busy,Wed May 13 12:51:38 EET 2026
378,20200330,2,4,42.8,20,90.3,Congested,Wed May 13 12:51:38 EET 2026
379,20200406,2,4,71.1,27,99.0,Critical,Wed May 13 12:51:38 EET 2026
380,20200413,2,4,120.9,39,99.0,Critical,Wed May 13 12:51:38 EET 2026
381,20200420,2,4,93.3,32,99.0,Critical,Wed May 13 12:51:38 EET 2026
382,20200427,2,4,83.0,83,99.0,Critical,Wed May 13 12:51:38 EET 2026
383,20200504,2,4,122.2,80,99.0,Critical,Wed May 13 12:51:38 EET 2026
384,20200511,2,4,69.5,32,99.0,Critical,Wed May 13 12:51:38 EET 2026
385,20200518,2,4,78.1,65,99.0,Critical,Wed May 13 12:51:38 EET 2026
386,20200525,2,4,53.0,48,99.0,Critical,Wed May 13 12:51:38 EET 2026
387,20200601,2,4,77.9,10,99.0,Critical,Wed May 13 12:51:38 EET 2026
388,20200608,2,4,127.5,65,99.0,Critical,Wed May 13 12:51:38 EET 2026
389,20200615,2,4,109.2,74,99.0,Critical,Wed May 13 12:51:38 EET 2026
390,20200622,2,4,78.9,77,99.0,Critical,Wed May 13 12:51:38 EET 2026
391,20200629,2,4,84.9,51,99.0,Critical,Wed May 13 12:51:38 EET 2026
392,20200706,2,4,80.4,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
393,20200713,2,4,50.3,26,99.0,Critical,Wed May 13 12:51:38 EET 2026
394,20200720,2,4,100.3,1,99.0,Critical,Wed May 13 12:51:38 EET 2026
395,20200727,2,4,61.8,40,99.0,Critical,Wed May 13 12:51:38 EET 2026
396,20200803,2,4,69.9,44,99.0,Critical,Wed May 13 12:51:38 EET 2026
397,20200810,2,4,61.7,34,99.0,Critical,Wed May 13 12:51:38 EET 2026
398,20200817,2,4,186.0,155,99.0,Critical,Wed May 13 12:51:38 EET 2026
399,20200824,2,4,47.3,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
400,20200831,2,4,68.6,31,99.0,Critical,Wed May 13 12:51:38 EET 2026
401,20200907,2,4,83.3,23,99.0,Critical,Wed May 13 12:51:38 EET 2026
402,20200914,2,4,98.9,43,99.0,Critical,Wed May 13 12:51:38 EET 2026
403,20200921,2,4,81.0,34,99.0,Critical,Wed May 13 12:51:38 EET 2026
404,20200928,2,4,80.9,42,99.0,Critical,Wed May 13 12:51:38 EET 2026
405,20201005,2,4,106.5,65,99.0,Critical,Wed May 13 12:51:38 EET 2026
406,20201012,2,4,85.8,57,99.0,Critical,Wed May 13 12:51:38 EET 2026
407,20201019,2,4,82.1,69,99.0,Critical,Wed May 13 12:51:38 EET 2026
408,20201026,2,4,92.0,51,99.0,Critical,Wed May 13 12:51:38 EET 2026
409,20201102,2,4,198.6,80,99.0,Critical,Wed May 13 12:51:38 EET 2026
410,20201109,2,4,73.1,64,99.0,Critical,Wed May 13 12:51:38 EET 2026
411,20201116,2,4,52.5,16,99.0,Critical,Wed May 13 12:51:38 EET 2026
412,20201123,2,4,195.9,79,99.0,Critical,Wed May 13 12:51:38 EET 2026
413,20201130,2,4,68.0,56,99.0,Critical,Wed May 13 12:51:38 EET 2026
414,20201207,2,4,80.2,55,99.0,Critical,Wed May 13 12:51:38 EET 2026
415,20201214,2,4,79.7,14,99.0,Critical,Wed May 13 12:51:38 EET 2026
416,20201221,2,4,74.0,51,99.0,Critical,Wed May 13 12:51:38 EET 2026
417,20201228,2,4,82.9,65,99.0,Critical,Wed May 13 12:51:38 EET 2026
418,20210104,2,4,246.8,169,99.0,Critical,Wed May 13 12:51:38 EET 2026
419,20210111,2,4,201.5,128,99.0,Critical,Wed May 13 12:51:38 EET 2026
420,20210118,2,4,118.5,72,99.0,Critical,Wed May 13 12:51:38 EET 2026
421,20210125,2,4,197.9,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
422,20210201,2,4,353.4,69,99.0,Critical,Wed May 13 12:51:38 EET 2026
423,20210208,2,4,347.3,130,99.0,Critical,Wed May 13 12:51:38 EET 2026
424,20210215,2,4,146.6,99,99.0,Critical,Wed May 13 12:51:38 EET 2026
425,20210222,2,4,87.7,20,99.0,Critical,Wed May 13 12:51:38 EET 2026
426,20210301,2,4,149.9,46,99.0,Critical,Wed May 13 12:51:38 EET 2026
427,20210308,2,4,252.3,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
428,20210315,2,4,163.7,98,99.0,Critical,Wed May 13 12:51:38 EET 2026
429,20210322,2,4,137.9,60,99.0,Critical,Wed May 13 12:51:38 EET 2026
430,20210329,2,4,166.1,90,99.0,Critical,Wed May 13 12:51:38 EET 2026
431,20210405,2,4,249.9,200,99.0,Critical,Wed May 13 12:51:38 EET 2026
432,20210412,2,4,149.3,65,99.0,Critical,Wed May 13 12:51:38 EET 2026
433,20210419,2,4,187.1,40,99.0,Critical,Wed May 13 12:51:38 EET 2026
434,20210426,2,4,158.6,48,99.0,Critical,Wed May 13 12:51:38 EET 2026
435,20210503,2,4,214.6,99,99.0,Critical,Wed May 13 12:51:38 EET 2026
436,20210510,2,4,98.0,46,99.0,Critical,Wed May 13 12:51:38 EET 2026
437,20210517,2,4,176.3,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
438,20210524,2,4,240.8,71,99.0,Critical,Wed May 13 12:51:38 EET 2026
439,20210531,2,4,99.1,40,99.0,Critical,Wed May 13 12:51:38 EET 2026
440,20210607,2,4,107.5,54,99.0,Critical,Wed May 13 12:51:38 EET 2026
441,20210614,2,4,104.8,71,99.0,Critical,Wed May 13 12:51:38 EET 2026
442,20210621,2,4,85.7,19,99.0,Critical,Wed May 13 12:51:38 EET 2026
443,20210628,2,4,193.2,123,99.0,Critical,Wed May 13 12:51:38 EET 2026
444,20210705,2,4,140.0,27,99.0,Critical,Wed May 13 12:51:38 EET 2026
445,20210712,2,4,108.7,63,99.0,Critical,Wed May 13 12:51:38 EET 2026
446,20210719,2,4,140.1,119,99.0,Critical,Wed May 13 12:51:38 EET 2026
447,20210726,2,4,125.9,64,99.0,Critical,Wed May 13 12:51:38 EET 2026
448,20210802,2,4,153.4,48,99.0,Critical,Wed May 13 12:51:38 EET 2026
449,20210809,2,4,66.8,15,99.0,Critical,Wed May 13 12:51:38 EET 2026
450,20210816,2,4,98.5,93,99.0,Critical,Wed May 13 12:51:38 EET 2026
451,20210823,2,4,220.2,146,99.0,Critical,Wed May 13 12:51:38 EET 2026
452,20210830,2,4,89.1,99,99.0,Critical,Wed May 13 12:51:38 EET 2026
453,20210906,2,4,112.3,14,99.0,Critical,Wed May 13 12:51:38 EET 2026
454,20210913,2,4,140.8,23,99.0,Critical,Wed May 13 12:51:38 EET 2026
455,20210920,2,4,150.1,50,99.0,Critical,Wed May 13 12:51:38 EET 2026
456,20210927,2,4,193.8,81,99.0,Critical,Wed May 13 12:51:38 EET 2026
457,20211004,2,4,171.2,123,99.0,Critical,Wed May 13 12:51:38 EET 2026
458,20211011,2,4,96.0,29,99.0,Critical,Wed May 13 12:51:38 EET 2026
459,20211018,2,4,196.0,151,99.0,Critical,Wed May 13 12:51:38 EET 2026
460,20211025,2,4,275.2,169,99.0,Critical,Wed May 13 12:51:38 EET 2026
461,20211101,2,4,178.3,75,99.0,Critical,Wed May 13 12:51:38 EET 2026
462,20211108,2,4,279.3,136,99.0,Critical,Wed May 13 12:51:38 EET 2026
463,20211115,2,4,166.6,81,99.0,Critical,Wed May 13 12:51:38 EET 2026
464,20211122,2,4,165.9,66,99.0,Critical,Wed May 13 12:51:38 EET 2026
465,20211129,2,4,125.7,93,99.0,Critical,Wed May 13 12:51:38 EET 2026
466,20211206,2,4,287.5,200,99.0,Critical,Wed May 13 12:51:38 EET 2026
467,20211213,2,4,154.7,46,99.0,Critical,Wed May 13 12:51:38 EET 2026
468,20211220,2,4,133.0,32,99.0,Critical,Wed May 13 12:51:38 EET 2026
469,20211227,2,4,187.1,173,99.0,Critical,Wed May 13 12:51:38 EET 2026
470,20220103,2,4,138.6,60,99.0,Critical,Wed May 13 12:51:38 EET 2026
471,20220110,2,4,139.2,60,99.0,Critical,Wed May 13 12:51:38 EET 2026
472,20220117,2,4,99.1,34,99.0,Critical,Wed May 13 12:51:38 EET 2026
473,20220124,2,4,180.7,49,99.0,Critical,Wed May 13 12:51:38 EET 2026
474,20220131,2,4,115.1,37,99.0,Critical,Wed May 13 12:51:38 EET 2026
475,20220207,2,4,170.9,74,99.0,Critical,Wed May 13 12:51:38 EET 2026
476,20220214,2,4,136.1,98,99.0,Critical,Wed May 13 12:51:38 EET 2026
477,20220221,2,4,193.7,81,99.0,Critical,Wed May 13 12:51:38 EET 2026
478,20220228,2,4,98.1,77,99.0,Critical,Wed May 13 12:51:38 EET 2026
479,20220307,2,4,155.0,144,99.0,Critical,Wed May 13 12:51:38 EET 2026
480,20220314,2,4,198.4,147,99.0,Critical,Wed May 13 12:51:38 EET 2026
481,20220321,2,4,133.8,78,99.0,Critical,Wed May 13 12:51:38 EET 2026
482,20220328,2,4,96.7,25,99.0,Critical,Wed May 13 12:51:38 EET 2026
483,20220404,2,4,119.9,65,99.0,Critical,Wed May 13 12:51:38 EET 2026
484,20220411,2,4,150.5,97,99.0,Critical,Wed May 13 12:51:38 EET 2026
485,20220418,2,4,244.0,120,99.0,Critical,Wed May 13 12:51:38 EET 2026
486,20220425,2,4,129.7,59,99.0,Critical,Wed May 13 12:51:38 EET 2026
487,20220502,2,4,94.5,43,99.0,Critical,Wed May 13 12:51:38 EET 2026
488,20220509,2,4,119.6,61,99.0,Critical,Wed May 13 12:51:38 EET 2026
489,20220516,2,4,142.2,51,99.0,Critical,Wed May 13 12:51:38 EET 2026
490,20220523,2,4,163.6,110,99.0,Critical,Wed May 13 12:51:38 EET 2026
491,20220530,2,4,135.8,103,99.0,Critical,Wed May 13 12:51:38 EET 2026
492,20220606,2,4,133.2,80,99.0,Critical,Wed May 13 12:51:38 EET 2026
493,20220613,2,4,122.7,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
494,20220620,2,4,120.2,102,99.0,Critical,Wed May 13 12:51:38 EET 2026
495,20220627,2,4,57.6,21,99.0,Critical,Wed May 13 12:51:38 EET 2026
496,20220704,2,4,67.7,48,99.0,Critical,Wed May 13 12:51:38 EET 2026
497,20220711,2,4,66.3,32,99.0,Critical,Wed May 13 12:51:38 EET 2026
498,20220718,2,4,45.9,31,99.0,Critical,Wed May 13 12:51:38 EET 2026
499,20220725,2,4,42.4,8,89.2,Congested,Wed May 13 12:51:38 EET 2026
500,20220801,2,4,58.9,41,99.0,Critical,Wed May 13 12:51:38 EET 2026
501,20220808,2,4,59.1,32,99.0,Critical,Wed May 13 12:51:38 EET 2026
502,20220815,2,4,47.0,32,86.8,Congested,Wed May 13 12:51:38 EET 2026
503,20220822,2,4,74.1,37,99.0,Critical,Wed May 13 12:51:38 EET 2026
504,20220829,2,4,43.7,27,86.4,Congested,Wed May 13 12:51:38 EET 2026
505,20220905,2,4,68.0,50,99.0,Critical,Wed May 13 12:51:38 EET 2026
506,20220912,2,4,43.6,29,85.6,Congested,Wed May 13 12:51:38 EET 2026
507,20220919,2,4,61.8,29,99.0,Critical,Wed May 13 12:51:38 EET 2026
508,20220926,2,4,48.6,12,99.0,Critical,Wed May 13 12:51:38 EET 2026
509,20221003,2,4,56.0,26,99.0,Critical,Wed May 13 12:51:38 EET 2026
510,20221010,2,4,72.5,39,99.0,Critical,Wed May 13 12:51:38 EET 2026
511,20221017,2,4,49.5,67,99.0,Critical,Wed May 13 12:51:38 EET 2026
512,20221024,2,4,73.2,2,99.0,Critical,Wed May 13 12:51:38 EET 2026
513,20221031,2,4,49.8,3,99.0,Critical,Wed May 13 12:51:38 EET 2026
514,20221107,2,4,56.4,16,99.0,Critical,Wed May 13 12:51:38 EET 2026
515,20221114,2,4,56.1,46,99.0,Critical,Wed May 13 12:51:38 EET 2026
516,20221121,2,4,36.8,6,77.6,Busy,Wed May 13 12:51:38 EET 2026
517,20221128,2,4,48.5,27,95.0,Congested,Wed May 13 12:51:38 EET 2026
518,20221205,2,4,50.1,31,99.0,Critical,Wed May 13 12:51:38 EET 2026
519,20221212,2,4,52.2,16,99.0,Critical,Wed May 13 12:51:38 EET 2026
520,20221219,2,4,56.8,33,99.0,Critical,Wed May 13 12:51:38 EET 2026
521,20221226,2,4,69.3,36,99.0,Critical,Wed May 13 12:51:38 EET 2026
522,20230102,2,5,50.9,30,99.0,Critical,Wed May 13 12:51:38 EET 2026
523,20230109,2,5,42.8,44,91.8,Congested,Wed May 13 12:51:38 EET 2026
524,20230116,2,5,59.2,14,99.0,Critical,Wed May 13 12:51:38 EET 2026
525,20230123,2,5,55.1,4,99.0,Critical,Wed May 13 12:51:38 EET 2026
526,20230130,2,5,41.9,0,88.2,Congested,Wed May 13 12:51:38 EET 2026
527,20230206,2,5,72.6,31,99.0,Critical,Wed May 13 12:51:38 EET 2026
528,20230213,2,5,67.9,28,99.0,Critical,Wed May 13 12:51:38 EET 2026
529,20230220,2,5,58.9,27,99.0,Critical,Wed May 13 12:51:38 EET 2026
530,20230227,2,5,69.4,42,99.0,Critical,Wed May 13 12:51:38 EET 2026
531,20230306,2,5,77.0,48,99.0,Critical,Wed May 13 12:51:38 EET 2026
532,20230313,2,5,43.2,26,90.2,Congested,Wed May 13 12:51:38 EET 2026
533,20230320,2,5,43.4,31,93.7,Congested,Wed May 13 12:51:38 EET 2026
534,20230327,2,5,40.3,34,87.7,Congested,Wed May 13 12:51:38 EET 2026
535,20230403,2,5,54.0,30,99.0,Critical,Wed May 13 12:51:38 EET 2026
536,20230410,2,5,51.7,14,99.0,Critical,Wed May 13 12:51:38 EET 2026
537,20230417,2,5,54.2,26,99.0,Critical,Wed May 13 12:51:38 EET 2026
538,20230424,2,5,43.8,37,88.9,Congested,Wed May 13 12:51:38 EET 2026
539,20230501,2,5,57.9,2,99.0,Critical,Wed May 13 12:51:38 EET 2026
540,20230508,2,5,33.2,25,74.2,Busy,Wed May 13 12:51:38 EET 2026
541,20230515,2,5,55.2,43,99.0,Critical,Wed May 13 12:51:38 EET 2026
542,20230522,2,5,43.4,16,85.8,Congested,Wed May 13 12:51:38 EET 2026
543,20230529,2,5,68.5,31,99.0,Critical,Wed May 13 12:51:38 EET 2026
544,20230605,2,5,56.6,54,99.0,Critical,Wed May 13 12:51:38 EET 2026
545,20230612,2,5,62.1,27,99.0,Critical,Wed May 13 12:51:38 EET 2026
546,20230619,2,5,72.9,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
547,20230626,2,5,46.3,42,92.2,Congested,Wed May 13 12:51:38 EET 2026
548,20230703,2,5,49.6,29,99.0,Critical,Wed May 13 12:51:38 EET 2026
549,20230710,2,5,41.3,33,85.1,Congested,Wed May 13 12:51:38 EET 2026
550,20230717,2,5,48.0,16,99.0,Critical,Wed May 13 12:51:38 EET 2026
551,20230724,2,5,45.9,35,91.4,Congested,Wed May 13 12:51:38 EET 2026
552,20230731,2,5,51.4,25,99.0,Critical,Wed May 13 12:51:38 EET 2026
553,20230807,2,5,55.8,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
554,20230814,2,5,51.9,29,99.0,Critical,Wed May 13 12:51:38 EET 2026
555,20230821,2,5,59.8,21,99.0,Critical,Wed May 13 12:51:38 EET 2026
556,20230828,2,5,42.9,22,82.1,Congested,Wed May 13 12:51:38 EET 2026
557,20230904,2,5,40.6,15,87.6,Congested,Wed May 13 12:51:38 EET 2026
558,20230911,2,5,59.1,3,99.0,Critical,Wed May 13 12:51:38 EET 2026
559,20230918,2,5,75.2,56,99.0,Critical,Wed May 13 12:51:38 EET 2026
560,20230925,2,5,53.3,20,99.0,Critical,Wed May 13 12:51:38 EET 2026
561,20231002,2,5,30.8,24,62.9,Busy,Wed May 13 12:51:38 EET 2026
562,20231009,2,5,44.6,26,88.0,Congested,Wed May 13 12:51:38 EET 2026
563,20231016,2,5,56.8,35,99.0,Critical,Wed May 13 12:51:38 EET 2026
564,20231023,2,5,52.4,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
565,20231030,2,5,63.3,25,99.0,Critical,Wed May 13 12:51:38 EET 2026
566,20231106,2,5,56.0,32,99.0,Critical,Wed May 13 12:51:38 EET 2026
567,20231113,2,5,29.7,22,62.7,Busy,Wed May 13 12:51:38 EET 2026
568,20231120,2,5,49.6,33,95.5,Critical,Wed May 13 12:51:38 EET 2026
569,20231127,2,5,38.6,36,82.8,Congested,Wed May 13 12:51:38 EET 2026
570,20231204,2,5,35.1,16,70.2,Busy,Wed May 13 12:51:38 EET 2026
571,20231211,2,5,83.4,48,99.0,Critical,Wed May 13 12:51:38 EET 2026
572,20231218,2,5,61.4,24,99.0,Critical,Wed May 13 12:51:38 EET 2026
573,20231225,2,5,34.1,30,70.8,Busy,Wed May 13 12:51:38 EET 2026
574,20240101,2,5,39.2,10,75.8,Busy,Wed May 13 12:51:38 EET 2026
575,20240108,2,5,52.1,20,99.0,Critical,Wed May 13 12:51:38 EET 2026
576,20240115,2,5,50.7,19,99.0,Critical,Wed May 13 12:51:38 EET 2026
577,20240122,2,5,50.2,41,99.0,Critical,Wed May 13 12:51:38 EET 2026
578,20240129,2,5,50.6,3,99.0,Critical,Wed May 13 12:51:38 EET 2026
579,20240205,2,5,61.8,19,99.0,Critical,Wed May 13 12:51:38 EET 2026
580,20240212,2,5,69.9,40,99.0,Critical,Wed May 13 12:51:38 EET 2026
581,20240219,2,5,68.5,47,99.0,Critical,Wed May 13 12:51:38 EET 2026
582,20240226,2,5,39.9,27,82.6,Congested,Wed May 13 12:51:38 EET 2026
583,20240304,2,5,48.9,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
584,20240311,2,5,58.5,34,99.0,Critical,Wed May 13 12:51:38 EET 2026
585,20240318,2,5,46.1,32,89.1,Congested,Wed May 13 12:51:38 EET 2026
586,20240325,2,5,55.7,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
587,20240401,2,5,52.6,12,99.0,Critical,Wed May 13 12:51:38 EET 2026
588,20240408,2,5,72.8,36,99.0,Critical,Wed May 13 12:51:38 EET 2026
589,20240415,2,5,36.7,22,77.6,Busy,Wed May 13 12:51:38 EET 2026
590,20240422,2,5,43.9,19,87.8,Congested,Wed May 13 12:51:38 EET 2026
591,20240429,2,5,56.4,27,99.0,Critical,Wed May 13 12:51:38 EET 2026
592,20240506,2,5,65.6,41,99.0,Critical,Wed May 13 12:51:38 EET 2026
593,20240513,2,5,94.1,27,99.0,Critical,Wed May 13 12:51:38 EET 2026
594,20240520,2,5,80.2,57,99.0,Critical,Wed May 13 12:51:38 EET 2026
595,20240527,2,5,54.7,20,99.0,Critical,Wed May 13 12:51:38 EET 2026
596,20240603,2,5,54.1,26,99.0,Critical,Wed May 13 12:51:38 EET 2026
597,20240610,2,5,52.1,17,99.0,Critical,Wed May 13 12:51:38 EET 2026
598,20240617,2,5,57.1,23,99.0,Critical,Wed May 13 12:51:38 EET 2026
599,20240624,2,5,42.7,10,88.9,Congested,Wed May 13 12:51:38 EET 2026
600,20240701,2,5,45.5,0,94.4,Congested,Wed May 13 12:51:38 EET 2026
601,20240708,2,5,35.4,27,67.3,Busy,Wed May 13 12:51:38 EET 2026
602,20240715,2,5,43.0,38,91.4,Congested,Wed May 13 12:51:38 EET 2026
603,20240722,2,5,40.8,26,82.7,Congested,Wed May 13 12:51:38 EET 2026
604,20240729,2,5,70.5,22,99.0,Critical,Wed May 13 12:51:38 EET 2026
605,20240805,2,5,62.8,28,99.0,Critical,Wed May 13 12:51:38 EET 2026
606,20240812,2,5,39.4,22,80.3,Congested,Wed May 13 12:51:38 EET 2026
607,20240819,2,5,66.5,13,99.0,Critical,Wed May 13 12:51:38 EET 2026
608,20240826,2,5,43.0,36,91.9,Congested,Wed May 13 12:51:38 EET 2026
609,20240902,2,5,80.3,10,99.0,Critical,Wed May 13 12:51:38 EET 2026
610,20240909,2,5,40.8,23,79.3,Busy,Wed May 13 12:51:38 EET 2026
611,20240916,2,5,66.8,37,99.0,Critical,Wed May 13 12:51:38 EET 2026
612,20240923,2,5,59.1,29,99.0,Critical,Wed May 13 12:51:38 EET 2026
613,20240930,2,5,53.1,15,99.0,Critical,Wed May 13 12:51:38 EET 2026
614,20241007,2,5,43.2,25,95.8,Critical,Wed May 13 12:51:38 EET 2026
615,20241014,2,5,56.1,34,99.0,Critical,Wed May 13 12:51:38 EET 2026
616,20241021,2,5,60.3,19,99.0,Critical,Wed May 13 12:51:38 EET 2026
617,20241028,2,5,58.1,30,99.0,Critical,Wed May 13 12:51:38 EET 2026
618,20241104,2,5,60.2,36,99.0,Critical,Wed May 13 12:51:38 EET 2026
619,20241111,2,5,55.4,33,99.0,Critical,Wed May 13 12:51:38 EET 2026
620,20241118,2,5,41.0,0,82.2,Congested,Wed May 13 12:51:38 EET 2026
621,20241125,2,5,47.0,32,97.0,Critical,Wed May 13 12:51:38 EET 2026
622,20241202,2,5,47.6,29,99.0,Critical,Wed May 13 12:51:38 EET 2026
623,20241209,2,5,33.5,12,72.1,Busy,Wed May 13 12:51:38 EET 2026
624,20241216,2,5,54.5,23,99.0,Critical,Wed May 13 12:51:38 EET 2026
625,20241223,2,5,46.9,27,99.0,Critical,Wed May 13 12:51:38 EET 2026
626,20241230,2,5,61.8,31,99.0,Critical,Wed May 13 12:51:38 EET 2026
627,20190107,16,3,11.8,6,72.4,Busy,Wed May 13 12:51:38 EET 2026
628,20190114,16,3,10.1,3,66.1,Busy,Wed May 13 12:51:38 EET 2026
629,20190121,16,3,11.3,3,71.0,Busy,Wed May 13 12:51:38 EET 2026
630,20190128,16,3,7.9,1,62.1,Busy,Wed May 13 12:51:38 EET 2026
631,20190204,16,3,10.2,4,66.3,Busy,Wed May 13 12:51:38 EET 2026
632,20190211,16,3,15.8,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
633,20190218,16,3,10.8,2,63.2,Busy,Wed May 13 12:51:38 EET 2026
634,20190225,16,3,10.5,2,69.4,Busy,Wed May 13 12:51:38 EET 2026
635,20190304,16,3,7.5,1,46.8,Normal,Wed May 13 12:51:38 EET 2026
636,20190311,16,3,15.1,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
637,20190318,16,3,11.9,3,77.3,Busy,Wed May 13 12:51:38 EET 2026
638,20190325,16,3,12.3,5,76.2,Busy,Wed May 13 12:51:38 EET 2026
639,20190401,16,3,12.8,4,83.7,Congested,Wed May 13 12:51:38 EET 2026
640,20190408,16,3,10.5,5,66.0,Busy,Wed May 13 12:51:38 EET 2026
641,20190415,16,3,9.4,3,63.4,Busy,Wed May 13 12:51:38 EET 2026
642,20190422,16,3,17.5,12,99.0,Critical,Wed May 13 12:51:38 EET 2026
643,20190429,16,3,15.8,4,92.7,Congested,Wed May 13 12:51:38 EET 2026
644,20190506,16,3,13.0,7,85.9,Congested,Wed May 13 12:51:38 EET 2026
645,20190513,16,3,12.7,8,78.8,Busy,Wed May 13 12:51:38 EET 2026
646,20190520,16,3,15.3,8,96.9,Critical,Wed May 13 12:51:38 EET 2026
