trade_fact_sk,date_key,exporter_geo_sk,importer_geo_sk,era_sk,trade_category_sk,trade_value_bn_usd,yoy_growth_pct,effective_tariff_rate_pct,trade_active,supply_chain_integrated,concentration_risk
401,20000101,4,36,1,4,364.59,0.0,2.5,1,1,0.263
402,20000101,4,36,1,22,364.59,0.0,2.5,1,1,0.263
403,20000101,4,36,1,42,364.59,0.0,2.5,1,1,0.263
404,20000101,4,36,1,45,364.59,0.0,2.5,1,1,0.263
405,20010101,4,36,1,4,380.49,4.36,2.5,1,1,0.1
406,20010101,4,36,1,22,380.49,4.36,2.5,1,1,0.1
407,20010101,4,36,1,42,380.49,4.36,2.5,1,1,0.1
408,20010101,4,36,1,45,380.49,4.36,2.5,1,1,0.1
409,20020101,4,36,1,4,380.23,-0.07,2.5,1,1,0.489
410,20020101,4,36,1,22,380.23,-0.07,2.5,1,1,0.489
411,20020101,4,36,1,42,380.23,-0.07,2.5,1,1,0.489
412,20020101,4,36,1,45,380.23,-0.07,2.5,1,1,0.489
413,20030101,4,36,1,4,405.25,6.58,2.5,1,1,0.422
414,20030101,4,36,1,22,405.25,6.58,2.5,1,1,0.422
415,20030101,4,36,1,42,405.25,6.58,2.5,1,1,0.422
416,20030101,4,36,1,45,405.25,6.58,2.5,1,1,0.422
417,20040101,4,36,1,4,410.35,1.26,2.5,1,1,0.392
418,20040101,4,36,1,22,410.35,1.26,2.5,1,1,0.392
419,20040101,4,36,1,42,410.35,1.26,2.5,1,1,0.392
420,20040101,4,36,1,45,410.35,1.26,2.5,1,1,0.392
421,20050101,4,36,1,4,446.77,8.88,2.5,1,1,0.379
422,20050101,4,36,1,22,446.77,8.88,2.5,1,1,0.379
423,20050101,4,36,1,42,446.77,8.88,2.5,1,1,0.379
424,20050101,4,36,1,45,446.77,8.88,2.5,1,1,0.379
425,20060101,4,36,1,4,508.9,13.91,2.5,1,1,0.507
426,20060101,4,36,1,22,508.9,13.91,2.5,1,1,0.507
427,20060101,4,36,1,42,508.9,13.91,2.5,1,1,0.507
428,20060101,4,36,1,45,508.9,13.91,2.5,1,1,0.507
429,20070101,4,36,1,4,508.34,-0.11,2.5,1,1,0.447
430,20070101,4,36,1,22,508.34,-0.11,2.5,1,1,0.447
431,20070101,4,36,1,42,508.34,-0.11,2.5,1,1,0.447
432,20070101,4,36,1,45,508.34,-0.11,2.5,1,1,0.447
433,20080101,4,36,2,4,498.64,-1.91,2.5,1,1,0.293
434,20080101,4,36,2,22,498.64,-1.91,2.5,1,1,0.293
435,20080101,4,36,2,42,498.64,-1.91,2.5,1,1,0.293
436,20080101,4,36,2,45,498.64,-1.91,2.5,1,1,0.293
437,20090101,4,36,2,4,428.0,-14.17,2.5,1,1,0.198
438,20090101,4,36,2,22,428.0,-14.17,2.5,1,1,0.198
439,20090101,4,36,2,42,428.0,-14.17,2.5,1,1,0.198
440,20090101,4,36,2,45,428.0,-14.17,2.5,1,1,0.198
441,20100101,4,36,3,4,499.09,16.61,2.5,1,1,0.347
442,20100101,4,36,3,22,499.09,16.61,2.5,1,1,0.347
443,20100101,4,36,3,42,499.09,16.61,2.5,1,1,0.347
444,20100101,4,36,3,45,499.09,16.61,2.5,1,1,0.347
445,20110101,4,36,3,4,492.38,-1.34,2.5,1,1,0.345
446,20110101,4,36,3,22,492.38,-1.34,2.5,1,1,0.345
447,20110101,4,36,3,42,492.38,-1.34,2.5,1,1,0.345
448,20110101,4,36,3,45,492.38,-1.34,2.5,1,1,0.345
449,20120101,4,36,3,4,513.93,4.38,2.5,1,1,0.214
450,20120101,4,36,3,22,513.93,4.38,2.5,1,1,0.214
451,20120101,4,36,3,42,513.93,4.38,2.5,1,1,0.214
452,20120101,4,36,3,45,513.93,4.38,2.5,1,1,0.214
453,20130101,4,36,3,4,549.65,6.95,2.5,1,1,0.191
454,20130101,4,36,3,22,549.65,6.95,2.5,1,1,0.191
455,20130101,4,36,3,42,549.65,6.95,2.5,1,1,0.191
456,20130101,4,36,3,45,549.65,6.95,2.5,1,1,0.191
457,20140101,4,36,3,4,540.74,-1.62,2.5,1,1,0.1
458,20140101,4,36,3,22,540.74,-1.62,2.5,1,1,0.1
459,20140101,4,36,3,42,540.74,-1.62,2.5,1,1,0.1
460,20140101,4,36,3,45,540.74,-1.62,2.5,1,1,0.1
461,20150101,4,36,3,4,514.18,-4.91,2.5,1,1,0.206
462,20150101,4,36,3,22,514.18,-4.91,2.5,1,1,0.206
463,20150101,4,36,3,42,514.18,-4.91,2.5,1,1,0.206
464,20150101,4,36,3,45,514.18,-4.91,2.5,1,1,0.206
465,20160101,4,36,3,4,503.75,-2.03,2.5,1,1,0.567
466,20160101,4,36,3,22,503.75,-2.03,2.5,1,1,0.567
467,20160101,4,36,3,42,503.75,-2.03,2.5,1,1,0.567
468,20160101,4,36,3,45,503.75,-2.03,2.5,1,1,0.567
469,20170101,4,36,3,4,509.98,1.24,2.5,1,1,0.217
470,20170101,4,36,3,22,509.98,1.24,2.5,1,1,0.217
471,20170101,4,36,3,42,509.98,1.24,2.5,1,1,0.217
472,20170101,4,36,3,45,509.98,1.24,2.5,1,1,0.217
473,20180101,4,36,3,4,527.29,3.39,2.5,1,1,0.307
474,20180101,4,36,3,22,527.29,3.39,2.5,1,1,0.307
475,20180101,4,36,3,42,527.29,3.39,2.5,1,1,0.307
476,20180101,4,36,3,45,527.29,3.39,2.5,1,1,0.307
477,20190101,4,36,3,4,520.24,-1.34,2.5,1,1,0.24
478,20190101,4,36,3,22,520.24,-1.34,2.5,1,1,0.24
479,20190101,4,36,3,42,520.24,-1.34,2.5,1,1,0.24
480,20190101,4,36,3,45,520.24,-1.34,2.5,1,1,0.24
481,20200101,4,36,4,4,459.56,-11.66,2.5,1,1,0.255
482,20200101,4,36,4,22,459.56,-11.66,2.5,1,1,0.255
483,20200101,4,36,4,42,459.56,-11.66,2.5,1,1,0.255
484,20200101,4,36,4,45,459.56,-11.66,2.5,1,1,0.255
485,20210101,4,36,4,4,576.6,25.47,2.5,1,1,0.323
486,20210101,4,36,4,22,576.6,25.47,2.5,1,1,0.323
487,20210101,4,36,4,42,576.6,25.47,2.5,1,1,0.323
488,20210101,4,36,4,45,576.6,25.47,2.5,1,1,0.323
489,20220101,4,36,4,4,535.55,-7.12,2.5,1,1,0.369
490,20220101,4,36,4,22,535.55,-7.12,2.5,1,1,0.369
491,20220101,4,36,4,42,535.55,-7.12,2.5,1,1,0.369
492,20220101,4,36,4,45,535.55,-7.12,2.5,1,1,0.369
493,20230101,4,36,5,4,560.26,4.61,2.5,1,1,0.419
494,20230101,4,36,5,22,560.26,4.61,2.5,1,1,0.419
495,20230101,4,36,5,42,560.26,4.61,2.5,1,1,0.419
496,20230101,4,36,5,45,560.26,4.61,2.5,1,1,0.419
497,20240101,4,36,5,4,547.82,-2.22,2.5,1,1,0.341
498,20240101,4,36,5,22,547.82,-2.22,2.5,1,1,0.341
499,20240101,4,36,5,42,547.82,-2.22,2.5,1,1,0.341
500,20240101,4,36,5,45,547.82,-2.22,2.5,1,1,0.341
501,20000101,5,6,1,1,58.19,0.0,2.5,1,0,0.498
502,20000101,5,6,1,3,58.19,0.0,2.5,1,0,0.498
503,20000101,5,6,1,5,58.19,0.0,2.5,1,0,0.498
504,20000101,5,6,1,17,58.19,0.0,2.5,1,0,0.498
505,20000101,5,6,1,26,58.19,0.0,2.5,1,0,0.498
506,20000101,5,6,1,28,58.19,0.0,2.5,1,0,0.498
507,20000101,5,6,1,33,58.19,0.0,2.5,1,0,0.498
508,20010101,5,6,1,1,57.16,-1.77,2.5,1,0,0.168
509,20010101,5,6,1,3,57.16,-1.77,2.5,1,0,0.168
510,20010101,5,6,1,5,57.16,-1.77,2.5,1,0,0.168
511,20010101,5,6,1,17,57.16,-1.77,2.5,1,0,0.168
512,20010101,5,6,1,26,57.16,-1.77,2.5,1,0,0.168
513,20010101,5,6,1,28,57.16,-1.77,2.5,1,0,0.168
514,20010101,5,6,1,33,57.16,-1.77,2.5,1,0,0.168
515,20020101,5,6,1,1,59.3,3.74,2.5,1,0,0.106
516,20020101,5,6,1,3,59.3,3.74,2.5,1,0,0.106
517,20020101,5,6,1,5,59.3,3.74,2.5,1,0,0.106
518,20020101,5,6,1,17,59.3,3.74,2.5,1,0,0.106
519,20020101,5,6,1,26,59.3,3.74,2.5,1,0,0.106
520,20020101,5,6,1,28,59.3,3.74,2.5,1,0,0.106
521,20020101,5,6,1,33,59.3,3.74,2.5,1,0,0.106
522,20030101,5,6,1,1,62.0,4.55,2.5,1,0,0.289
523,20030101,5,6,1,3,62.0,4.55,2.5,1,0,0.289
524,20030101,5,6,1,5,62.0,4.55,2.5,1,0,0.289
525,20030101,5,6,1,17,62.0,4.55,2.5,1,0,0.289
526,20030101,5,6,1,26,62.0,4.55,2.5,1,0,0.289
527,20030101,5,6,1,28,62.0,4.55,2.5,1,0,0.289
528,20030101,5,6,1,33,62.0,4.55,2.5,1,0,0.289
529,20040101,5,6,1,1,68.52,10.52,2.5,1,0,0.366
530,20040101,5,6,1,3,68.52,10.52,2.5,1,0,0.366
531,20040101,5,6,1,5,68.52,10.52,2.5,1,0,0.366
532,20040101,5,6,1,17,68.52,10.52,2.5,1,0,0.366
533,20040101,5,6,1,26,68.52,10.52,2.5,1,0,0.366
534,20040101,5,6,1,28,68.52,10.52,2.5,1,0,0.366
535,20040101,5,6,1,33,68.52,10.52,2.5,1,0,0.366
536,20050101,5,6,1,1,69.53,1.47,2.5,1,0,0.418
537,20050101,5,6,1,3,69.53,1.47,2.5,1,0,0.418
538,20050101,5,6,1,5,69.53,1.47,2.5,1,0,0.418
539,20050101,5,6,1,17,69.53,1.47,2.5,1,0,0.418
540,20050101,5,6,1,26,69.53,1.47,2.5,1,0,0.418
541,20050101,5,6,1,28,69.53,1.47,2.5,1,0,0.418
542,20050101,5,6,1,33,69.53,1.47,2.5,1,0,0.418
543,20060101,5,6,1,1,73.06,5.08,2.5,1,0,0.351
544,20060101,5,6,1,3,73.06,5.08,2.5,1,0,0.351
545,20060101,5,6,1,5,73.06,5.08,2.5,1,0,0.351
546,20060101,5,6,1,17,73.06,5.08,2.5,1,0,0.351
547,20060101,5,6,1,26,73.06,5.08,2.5,1,0,0.351
548,20060101,5,6,1,28,73.06,5.08,2.5,1,0,0.351
549,20060101,5,6,1,33,73.06,5.08,2.5,1,0,0.351
550,20070101,5,6,1,1,75.38,3.18,2.5,1,0,0.481
551,20070101,5,6,1,3,75.38,3.18,2.5,1,0,0.481
552,20070101,5,6,1,5,75.38,3.18,2.5,1,0,0.481
553,20070101,5,6,1,17,75.38,3.18,2.5,1,0,0.481
554,20070101,5,6,1,26,75.38,3.18,2.5,1,0,0.481
555,20070101,5,6,1,28,75.38,3.18,2.5,1,0,0.481
556,20070101,5,6,1,33,75.38,3.18,2.5,1,0,0.481
557,20080101,5,6,2,1,82.81,9.86,2.5,1,0,0.431
558,20080101,5,6,2,3,82.81,9.86,2.5,1,0,0.431
559,20080101,5,6,2,5,82.81,9.86,2.5,1,0,0.431
560,20080101,5,6,2,17,82.81,9.86,2.5,1,0,0.431
561,20080101,5,6,2,26,82.81,9.86,2.5,1,0,0.431
562,20080101,5,6,2,28,82.81,9.86,2.5,1,0,0.431
563,20080101,5,6,2,33,82.81,9.86,2.5,1,0,0.431
564,20090101,5,6,2,1,69.35,-16.25,2.5,1,0,0.371
565,20090101,5,6,2,3,69.35,-16.25,2.5,1,0,0.371
566,20090101,5,6,2,5,69.35,-16.25,2.5,1,0,0.371
567,20090101,5,6,2,17,69.35,-16.25,2.5,1,0,0.371
568,20090101,5,6,2,26,69.35,-16.25,2.5,1,0,0.371
569,20090101,5,6,2,28,69.35,-16.25,2.5,1,0,0.371
570,20090101,5,6,2,33,69.35,-16.25,2.5,1,0,0.371
571,20100101,5,6,3,1,84.65,22.06,2.5,1,0,0.105
572,20100101,5,6,3,3,84.65,22.06,2.5,1,0,0.105
573,20100101,5,6,3,5,84.65,22.06,2.5,1,0,0.105
574,20100101,5,6,3,17,84.65,22.06,2.5,1,0,0.105
575,20100101,5,6,3,26,84.65,22.06,2.5,1,0,0.105
576,20100101,5,6,3,28,84.65,22.06,2.5,1,0,0.105
577,20100101,5,6,3,33,84.65,22.06,2.5,1,0,0.105
578,20110101,5,6,3,1,86.7,2.42,2.5,1,0,0.2
579,20110101,5,6,3,3,86.7,2.42,2.5,1,0,0.2
580,20110101,5,6,3,5,86.7,2.42,2.5,1,0,0.2
581,20110101,5,6,3,17,86.7,2.42,2.5,1,0,0.2
582,20110101,5,6,3,26,86.7,2.42,2.5,1,0,0.2
583,20110101,5,6,3,28,86.7,2.42,2.5,1,0,0.2
584,20110101,5,6,3,33,86.7,2.42,2.5,1,0,0.2
585,20120101,5,6,3,1,83.44,-3.76,2.5,1,0,0.565
586,20120101,5,6,3,3,83.44,-3.76,2.5,1,0,0.565
587,20120101,5,6,3,5,83.44,-3.76,2.5,1,0,0.565
588,20120101,5,6,3,17,83.44,-3.76,2.5,1,0,0.565
589,20120101,5,6,3,26,83.44,-3.76,2.5,1,0,0.565
590,20120101,5,6,3,28,83.44,-3.76,2.5,1,0,0.565
591,20120101,5,6,3,33,83.44,-3.76,2.5,1,0,0.565
592,20130101,5,6,3,1,85.96,3.02,2.5,1,0,0.171
593,20130101,5,6,3,3,85.96,3.02,2.5,1,0,0.171
594,20130101,5,6,3,5,85.96,3.02,2.5,1,0,0.171
595,20130101,5,6,3,17,85.96,3.02,2.5,1,0,0.171
596,20130101,5,6,3,26,85.96,3.02,2.5,1,0,0.171
597,20130101,5,6,3,28,85.96,3.02,2.5,1,0,0.171
598,20130101,5,6,3,33,85.96,3.02,2.5,1,0,0.171
599,20140101,5,6,3,1,82.15,-4.43,2.5,1,0,0.498
600,20140101,5,6,3,3,82.15,-4.43,2.5,1,0,0.498
601,20140101,5,6,3,5,82.15,-4.43,2.5,1,0,0.498
602,20140101,5,6,3,17,82.15,-4.43,2.5,1,0,0.498
603,20140101,5,6,3,26,82.15,-4.43,2.5,1,0,0.498
604,20140101,5,6,3,28,82.15,-4.43,2.5,1,0,0.498
605,20140101,5,6,3,33,82.15,-4.43,2.5,1,0,0.498
606,20150101,5,6,3,1,80.08,-2.52,2.5,1,0,0.307
607,20150101,5,6,3,3,80.08,-2.52,2.5,1,0,0.307
608,20150101,5,6,3,5,80.08,-2.52,2.5,1,0,0.307
609,20150101,5,6,3,17,80.08,-2.52,2.5,1,0,0.307
610,20150101,5,6,3,26,80.08,-2.52,2.5,1,0,0.307
611,20150101,5,6,3,28,80.08,-2.52,2.5,1,0,0.307
612,20150101,5,6,3,33,80.08,-2.52,2.5,1,0,0.307
613,20160101,5,6,3,1,81.46,1.72,2.5,1,0,0.418
614,20160101,5,6,3,3,81.46,1.72,2.5,1,0,0.418
615,20160101,5,6,3,5,81.46,1.72,2.5,1,0,0.418
616,20160101,5,6,3,17,81.46,1.72,2.5,1,0,0.418
617,20160101,5,6,3,26,81.46,1.72,2.5,1,0,0.418
618,20160101,5,6,3,28,81.46,1.72,2.5,1,0,0.418
619,20160101,5,6,3,33,81.46,1.72,2.5,1,0,0.418
620,20170101,5,6,3,1,77.8,-4.49,2.5,1,0,0.425
621,20170101,5,6,3,3,77.8,-4.49,2.5,1,0,0.425
622,20170101,5,6,3,5,77.8,-4.49,2.5,1,0,0.425
623,20170101,5,6,3,17,77.8,-4.49,2.5,1,0,0.425
624,20170101,5,6,3,26,77.8,-4.49,2.5,1,0,0.425
625,20170101,5,6,3,28,77.8,-4.49,2.5,1,0,0.425
626,20170101,5,6,3,33,77.8,-4.49,2.5,1,0,0.425
627,20180101,5,6,3,1,80.7,3.73,2.5,1,0,0.349
628,20180101,5,6,3,3,80.7,3.73,2.5,1,0,0.349
629,20180101,5,6,3,5,80.7,3.73,2.5,1,0,0.349
630,20180101,5,6,3,17,80.7,3.73,2.5,1,0,0.349
631,20180101,5,6,3,26,80.7,3.73,2.5,1,0,0.349
632,20180101,5,6,3,28,80.7,3.73,2.5,1,0,0.349
633,20180101,5,6,3,33,80.7,3.73,2.5,1,0,0.349
634,20190101,5,6,3,1,82.0,1.61,2.5,1,0,0.422
635,20190101,5,6,3,3,82.0,1.61,2.5,1,0,0.422
636,20190101,5,6,3,5,82.0,1.61,2.5,1,0,0.422
637,20190101,5,6,3,17,82.0,1.61,2.5,1,0,0.422
638,20190101,5,6,3,26,82.0,1.61,2.5,1,0,0.422
639,20190101,5,6,3,28,82.0,1.61,2.5,1,0,0.422
640,20190101,5,6,3,33,82.0,1.61,2.5,1,0,0.422
641,20200101,5,6,4,1,76.05,-7.26,2.5,1,0,0.523
642,20200101,5,6,4,3,76.05,-7.26,2.5,1,0,0.523
643,20200101,5,6,4,5,76.05,-7.26,2.5,1,0,0.523
644,20200101,5,6,4,17,76.05,-7.26,2.5,1,0,0.523
645,20200101,5,6,4,26,76.05,-7.26,2.5,1,0,0.523
646,20200101,5,6,4,28,76.05,-7.26,2.5,1,0,0.523
647,20200101,5,6,4,33,76.05,-7.26,2.5,1,0,0.523
648,20210101,5,6,4,1,92.96,22.24,2.5,1,0,0.255
649,20210101,5,6,4,3,92.96,22.24,2.5,1,0,0.255
650,20210101,5,6,4,5,92.96,22.24,2.5,1,0,0.255
651,20210101,5,6,4,17,92.96,22.24,2.5,1,0,0.255
652,20210101,5,6,4,26,92.96,22.24,2.5,1,0,0.255
653,20210101,5,6,4,28,92.96,22.24,2.5,1,0,0.255
654,20210101,5,6,4,33,92.96,22.24,2.5,1,0,0.255
655,20220101,5,6,4,1,94.37,1.52,2.5,1,0,0.388
656,20220101,5,6,4,3,94.37,1.52,2.5,1,0,0.388
657,20220101,5,6,4,5,94.37,1.52,2.5,1,0,0.388
658,20220101,5,6,4,17,94.37,1.52,2.5,1,0,0.388
659,20220101,5,6,4,26,94.37,1.52,2.5,1,0,0.388
660,20220101,5,6,4,28,94.37,1.52,2.5,1,0,0.388
661,20220101,5,6,4,33,94.37,1.52,2.5,1,0,0.388
662,20230101,5,6,5,1,89.97,-4.66,2.5,1,0,0.452
663,20230101,5,6,5,3,89.97,-4.66,2.5,1,0,0.452
664,20230101,5,6,5,5,89.97,-4.66,2.5,1,0,0.452
665,20230101,5,6,5,17,89.97,-4.66,2.5,1,0,0.452
666,20230101,5,6,5,26,89.97,-4.66,2.5,1,0,0.452
667,20230101,5,6,5,28,89.97,-4.66,2.5,1,0,0.452
668,20230101,5,6,5,33,89.97,-4.66,2.5,1,0,0.452
669,20240101,5,6,5,1,85.71,-4.73,2.5,1,0,0.184
670,20240101,5,6,5,3,85.71,-4.73,2.5,1,0,0.184
671,20240101,5,6,5,5,85.71,-4.73,2.5,1,0,0.184
672,20240101,5,6,5,17,85.71,-4.73,2.5,1,0,0.184
673,20240101,5,6,5,26,85.71,-4.73,2.5,1,0,0.184
674,20240101,5,6,5,28,85.71,-4.73,2.5,1,0,0.184
675,20240101,5,6,5,33,85.71,-4.73,2.5,1,0,0.184
676,20000101,6,8,1,6,80.61,0.0,2.5,1,1,0.181
677,20000101,6,8,1,7,80.61,0.0,2.5,1,1,0.181
678,20000101,6,8,1,8,80.61,0.0,2.5,1,1,0.181
679,20000101,6,8,1,9,80.61,0.0,2.5,1,1,0.181
680,20000101,6,8,1,14,80.61,0.0,2.5,1,1,0.181
681,20000101,6,8,1,20,80.61,0.0,2.5,1,1,0.181
682,20000101,6,8,1,21,80.61,0.0,2.5,1,1,0.181
683,20000101,6,8,1,23,80.61,0.0,2.5,1,1,0.181
684,20000101,6,8,1,24,80.61,0.0,2.5,1,1,0.181
685,20000101,6,8,1,30,80.61,0.0,2.5,1,1,0.181
686,20000101,6,8,1,34,80.61,0.0,2.5,1,1,0.181
687,20000101,6,8,1,35,80.61,0.0,2.5,1,1,0.181
688,20000101,6,8,1,39,80.61,0.0,2.5,1,1,0.181
689,20000101,6,8,1,46,80.61,0.0,2.5,1,1,0.181
690,20000101,6,8,1,47,80.61,0.0,2.5,1,1,0.181
691,20010101,6,8,1,6,84.08,4.3,2.5,1,1,0.502
692,20010101,6,8,1,7,84.08,4.3,2.5,1,1,0.502
693,20010101,6,8,1,8,84.08,4.3,2.5,1,1,0.502
694,20010101,6,8,1,9,84.08,4.3,2.5,1,1,0.502
695,20010101,6,8,1,14,84.08,4.3,2.5,1,1,0.502
696,20010101,6,8,1,20,84.08,4.3,2.5,1,1,0.502
697,20010101,6,8,1,21,84.08,4.3,2.5,1,1,0.502
698,20010101,6,8,1,23,84.08,4.3,2.5,1,1,0.502
699,20010101,6,8,1,24,84.08,4.3,2.5,1,1,0.502
700,20010101,6,8,1,30,84.08,4.3,2.5,1,1,0.502
701,20010101,6,8,1,34,84.08,4.3,2.5,1,1,0.502
702,20010101,6,8,1,35,84.08,4.3,2.5,1,1,0.502
703,20010101,6,8,1,39,84.08,4.3,2.5,1,1,0.502
704,20010101,6,8,1,46,84.08,4.3,2.5,1,1,0.502
705,20010101,6,8,1,47,84.08,4.3,2.5,1,1,0.502
706,20020101,6,8,1,6,91.59,8.93,2.5,1,1,0.353
707,20020101,6,8,1,7,91.59,8.93,2.5,1,1,0.353
708,20020101,6,8,1,8,91.59,8.93,2.5,1,1,0.353
709,20020101,6,8,1,9,91.59,8.93,2.5,1,1,0.353
710,20020101,6,8,1,14,91.59,8.93,2.5,1,1,0.353
711,20020101,6,8,1,20,91.59,8.93,2.5,1,1,0.353
712,20020101,6,8,1,21,91.59,8.93,2.5,1,1,0.353
713,20020101,6,8,1,23,91.59,8.93,2.5,1,1,0.353
714,20020101,6,8,1,24,91.59,8.93,2.5,1,1,0.353
715,20020101,6,8,1,30,91.59,8.93,2.5,1,1,0.353
716,20020101,6,8,1,34,91.59,8.93,2.5,1,1,0.353
717,20020101,6,8,1,35,91.59,8.93,2.5,1,1,0.353
718,20020101,6,8,1,39,91.59,8.93,2.5,1,1,0.353
719,20020101,6,8,1,46,91.59,8.93,2.5,1,1,0.353
720,20020101,6,8,1,47,91.59,8.93,2.5,1,1,0.353
721,20030101,6,8,1,6,102.61,12.03,2.5,1,1,0.281
722,20030101,6,8,1,7,102.61,12.03,2.5,1,1,0.281
723,20030101,6,8,1,8,102.61,12.03,2.5,1,1,0.281
724,20030101,6,8,1,9,102.61,12.03,2.5,1,1,0.281
725,20030101,6,8,1,14,102.61,12.03,2.5,1,1,0.281
726,20030101,6,8,1,20,102.61,12.03,2.5,1,1,0.281
727,20030101,6,8,1,21,102.61,12.03,2.5,1,1,0.281
728,20030101,6,8,1,23,102.61,12.03,2.5,1,1,0.281
729,20030101,6,8,1,24,102.61,12.03,2.5,1,1,0.281
730,20030101,6,8,1,30,102.61,12.03,2.5,1,1,0.281
731,20030101,6,8,1,34,102.61,12.03,2.5,1,1,0.281
732,20030101,6,8,1,35,102.61,12.03,2.5,1,1,0.281
733,20030101,6,8,1,39,102.61,12.03,2.5,1,1,0.281
734,20030101,6,8,1,46,102.61,12.03,2.5,1,1,0.281
735,20030101,6,8,1,47,102.61,12.03,2.5,1,1,0.281
736,20040101,6,8,1,6,96.9,-5.56,2.5,1,1,0.176
737,20040101,6,8,1,7,96.9,-5.56,2.5,1,1,0.176
738,20040101,6,8,1,8,96.9,-5.56,2.5,1,1,0.176
739,20040101,6,8,1,9,96.9,-5.56,2.5,1,1,0.176
740,20040101,6,8,1,14,96.9,-5.56,2.5,1,1,0.176
741,20040101,6,8,1,20,96.9,-5.56,2.5,1,1,0.176
742,20040101,6,8,1,21,96.9,-5.56,2.5,1,1,0.176
743,20040101,6,8,1,23,96.9,-5.56,2.5,1,1,0.176
744,20040101,6,8,1,24,96.9,-5.56,2.5,1,1,0.176
745,20040101,6,8,1,30,96.9,-5.56,2.5,1,1,0.176
746,20040101,6,8,1,34,96.9,-5.56,2.5,1,1,0.176
747,20040101,6,8,1,35,96.9,-5.56,2.5,1,1,0.176
748,20040101,6,8,1,39,96.9,-5.56,2.5,1,1,0.176
749,20040101,6,8,1,46,96.9,-5.56,2.5,1,1,0.176
750,20040101,6,8,1,47,96.9,-5.56,2.5,1,1,0.176
751,20050101,6,8,1,6,100.47,3.68,2.5,1,1,0.565
752,20050101,6,8,1,7,100.47,3.68,2.5,1,1,0.565
753,20050101,6,8,1,8,100.47,3.68,2.5,1,1,0.565
754,20050101,6,8,1,9,100.47,3.68,2.5,1,1,0.565
755,20050101,6,8,1,14,100.47,3.68,2.5,1,1,0.565
756,20050101,6,8,1,20,100.47,3.68,2.5,1,1,0.565
757,20050101,6,8,1,21,100.47,3.68,2.5,1,1,0.565
758,20050101,6,8,1,23,100.47,3.68,2.5,1,1,0.565
759,20050101,6,8,1,24,100.47,3.68,2.5,1,1,0.565
760,20050101,6,8,1,30,100.47,3.68,2.5,1,1,0.565
761,20050101,6,8,1,34,100.47,3.68,2.5,1,1,0.565
762,20050101,6,8,1,35,100.47,3.68,2.5,1,1,0.565
763,20050101,6,8,1,39,100.47,3.68,2.5,1,1,0.565
764,20050101,6,8,1,46,100.47,3.68,2.5,1,1,0.565
765,20050101,6,8,1,47,100.47,3.68,2.5,1,1,0.565
766,20060101,6,8,1,6,105.65,5.16,2.5,1,1,0.167
767,20060101,6,8,1,7,105.65,5.16,2.5,1,1,0.167
768,20060101,6,8,1,8,105.65,5.16,2.5,1,1,0.167
769,20060101,6,8,1,9,105.65,5.16,2.5,1,1,0.167
770,20060101,6,8,1,14,105.65,5.16,2.5,1,1,0.167
771,20060101,6,8,1,20,105.65,5.16,2.5,1,1,0.167
772,20060101,6,8,1,21,105.65,5.16,2.5,1,1,0.167
773,20060101,6,8,1,23,105.65,5.16,2.5,1,1,0.167
774,20060101,6,8,1,24,105.65,5.16,2.5,1,1,0.167
775,20060101,6,8,1,30,105.65,5.16,2.5,1,1,0.167
776,20060101,6,8,1,34,105.65,5.16,2.5,1,1,0.167
777,20060101,6,8,1,35,105.65,5.16,2.5,1,1,0.167
778,20060101,6,8,1,39,105.65,5.16,2.5,1,1,0.167
779,20060101,6,8,1,46,105.65,5.16,2.5,1,1,0.167
780,20060101,6,8,1,47,105.65,5.16,2.5,1,1,0.167
781,20070101,6,8,1,6,116.56,10.33,2.5,1,1,0.397
782,20070101,6,8,1,7,116.56,10.33,2.5,1,1,0.397
783,20070101,6,8,1,8,116.56,10.33,2.5,1,1,0.397
784,20070101,6,8,1,9,116.56,10.33,2.5,1,1,0.397
785,20070101,6,8,1,14,116.56,10.33,2.5,1,1,0.397
786,20070101,6,8,1,20,116.56,10.33,2.5,1,1,0.397
787,20070101,6,8,1,21,116.56,10.33,2.5,1,1,0.397
788,20070101,6,8,1,23,116.56,10.33,2.5,1,1,0.397
789,20070101,6,8,1,24,116.56,10.33,2.5,1,1,0.397
790,20070101,6,8,1,30,116.56,10.33,2.5,1,1,0.397
791,20070101,6,8,1,34,116.56,10.33,2.5,1,1,0.397
792,20070101,6,8,1,35,116.56,10.33,2.5,1,1,0.397
793,20070101,6,8,1,39,116.56,10.33,2.5,1,1,0.397
794,20070101,6,8,1,46,116.56,10.33,2.5,1,1,0.397
795,20070101,6,8,1,47,116.56,10.33,2.5,1,1,0.397
796,20080101,6,8,2,6,122.19,4.83,2.5,1,1,0.314
797,20080101,6,8,2,7,122.19,4.83,2.5,1,1,0.314
798,20080101,6,8,2,8,122.19,4.83,2.5,1,1,0.314
799,20080101,6,8,2,9,122.19,4.83,2.5,1,1,0.314
800,20080101,6,8,2,14,122.19,4.83,2.5,1,1,0.314
801,20080101,6,8,2,20,122.19,4.83,2.5,1,1,0.314
802,20080101,6,8,2,21,122.19,4.83,2.5,1,1,0.314
803,20080101,6,8,2,23,122.19,4.83,2.5,1,1,0.314
804,20080101,6,8,2,24,122.19,4.83,2.5,1,1,0.314
805,20080101,6,8,2,30,122.19,4.83,2.5,1,1,0.314
