week_start,year,port,country,region,throughput_teu_mn,vessels_at_anchor,avg_wait_days,congestion_index,port_utilization_pct,berth_delay_hrs,date
2024-05-06,2024,Shanghai,China,Asia,95,17,72.4,1.61,99.0,873.0,2024-05-06
2024-05-13,2024,Shanghai,China,Asia,95,35,43.7,0.97,84.7,532.5,2024-05-13
2024-05-20,2024,Shanghai,China,Asia,95,45,86.8,1.93,99.0,1026.6,2024-05-20
2024-05-27,2024,Shanghai,China,Asia,95,22,64.7,1.44,99.0,776.4,2024-05-27
2024-06-03,2024,Shanghai,China,Asia,95,9,70.8,1.57,99.0,862.3,2024-06-03
2024-06-10,2024,Shanghai,China,Asia,95,33,46.4,1.03,78.5,561.5,2024-06-10
2024-06-17,2024,Shanghai,China,Asia,95,54,79.9,1.78,99.0,949.8,2024-06-17
2024-06-24,2024,Shanghai,China,Asia,95,23,80.2,1.78,99.0,965.0,2024-06-24
2024-07-01,2024,Shanghai,China,Asia,95,40,68.6,1.52,99.0,812.1,2024-07-01
2024-07-08,2024,Shanghai,China,Asia,95,41,75.5,1.68,99.0,906.2,2024-07-08
2024-07-15,2024,Shanghai,China,Asia,95,31,42.8,0.95,72.6,515.7,2024-07-15
2024-07-22,2024,Shanghai,China,Asia,95,47,51.7,1.15,86.0,617.3,2024-07-22
2024-07-29,2024,Shanghai,China,Asia,95,14,62.4,1.39,99.0,761.7,2024-07-29
2024-08-05,2024,Shanghai,China,Asia,95,32,53.7,1.19,82.1,644.5,2024-08-05
2024-08-12,2024,Shanghai,China,Asia,95,16,56.2,1.25,99.0,671.4,2024-08-12
2024-08-19,2024,Shanghai,China,Asia,95,23,58.1,1.29,93.10000000000001,688.2,2024-08-19
2024-08-26,2024,Shanghai,China,Asia,95,0,77.2,1.72,99.0,923.7,2024-08-26
2024-09-02,2024,Shanghai,China,Asia,95,65,93.9,2.09,99.0,1137.6,2024-09-02
2024-09-09,2024,Shanghai,China,Asia,95,37,50.5,1.12,82.1,614.3,2024-09-09
2024-09-16,2024,Shanghai,China,Asia,95,13,54.9,1.22,94.3,660.8,2024-09-16
2024-09-23,2024,Shanghai,China,Asia,95,34,53.7,1.19,90.7,649.1,2024-09-23
2024-09-30,2024,Shanghai,China,Asia,95,32,67.8,1.51,99.0,815.3,2024-09-30
2024-10-07,2024,Shanghai,China,Asia,95,70,69.7,1.55,99.0,844.2,2024-10-07
2024-10-14,2024,Shanghai,China,Asia,95,82,131.5,2.92,99.0,1583.3,2024-10-14
2024-10-21,2024,Shanghai,China,Asia,95,18,47.2,1.05,79.80000000000001,571.6,2024-10-21
2024-10-28,2024,Shanghai,China,Asia,95,31,58.2,1.29,99.0,704.8,2024-10-28
2024-11-04,2024,Shanghai,China,Asia,95,19,58.3,1.3,99.0,706.2,2024-11-04
2024-11-11,2024,Shanghai,China,Asia,95,17,40.7,0.9,71.1,494.1,2024-11-11
2024-11-18,2024,Shanghai,China,Asia,95,43,76.3,1.69,99.0,915.7,2024-11-18
2024-11-25,2024,Shanghai,China,Asia,95,22,51.3,1.14,89.0,615.6,2024-11-25
2024-12-02,2024,Shanghai,China,Asia,95,15,37.9,0.84,65.9,452.7,2024-12-02
2024-12-09,2024,Shanghai,China,Asia,95,35,57.1,1.27,94.69999999999999,672.3,2024-12-09
2024-12-16,2024,Shanghai,China,Asia,95,38,55.7,1.24,99.0,674.4,2024-12-16
2024-12-23,2024,Shanghai,China,Asia,95,18,42.1,0.94,74.0,506.4,2024-12-23
2024-12-30,2024,Shanghai,China,Asia,95,18,69.5,1.54,99.0,837.5,2024-12-30
2019-01-07,2019,Singapore,Singapore,Asia,40,12,43.0,1.13,86.9,494.5,2019-01-07
2019-01-14,2019,Singapore,Singapore,Asia,40,12,34.6,0.91,67.0,416.7,2019-01-14
2019-01-21,2019,Singapore,Singapore,Asia,40,0,37.7,0.99,78.2,444.8,2019-01-21
2019-01-28,2019,Singapore,Singapore,Asia,40,7,40.9,1.08,84.0,488.2,2019-01-28
2019-02-04,2019,Singapore,Singapore,Asia,40,21,39.8,1.05,80.60000000000001,464.9,2019-02-04
2019-02-11,2019,Singapore,Singapore,Asia,40,10,30.4,0.8,62.5,360.5,2019-02-11
2019-02-18,2019,Singapore,Singapore,Asia,40,17,41.7,1.1,81.8,498.6,2019-02-18
2019-02-25,2019,Singapore,Singapore,Asia,40,22,39.3,1.03,88.2,466.4,2019-02-25
2019-03-04,2019,Singapore,Singapore,Asia,40,22,37.6,0.99,77.10000000000001,447.0,2019-03-04
2019-03-11,2019,Singapore,Singapore,Asia,40,11,30.1,0.79,57.49999999999999,347.6,2019-03-11
2019-03-18,2019,Singapore,Singapore,Asia,40,8,33.7,0.89,71.6,409.5,2019-03-18
2019-03-25,2019,Singapore,Singapore,Asia,40,14,33.2,0.87,60.699999999999996,394.2,2019-03-25
2019-04-01,2019,Singapore,Singapore,Asia,40,28,40.3,1.06,80.0,492.5,2019-04-01
2019-04-08,2019,Singapore,Singapore,Asia,40,5,30.3,0.8,65.0,376.6,2019-04-08
2019-04-15,2019,Singapore,Singapore,Asia,40,20,40.9,1.08,75.2,474.9,2019-04-15
2019-04-22,2019,Singapore,Singapore,Asia,40,15,38.7,1.02,75.1,465.5,2019-04-22
2019-04-29,2019,Singapore,Singapore,Asia,40,28,38.7,1.02,79.9,473.8,2019-04-29
2019-05-06,2019,Singapore,Singapore,Asia,40,17,38.0,1.0,82.39999999999999,448.7,2019-05-06
2019-05-13,2019,Singapore,Singapore,Asia,40,34,58.0,1.53,99.0,699.7,2019-05-13
2019-05-20,2019,Singapore,Singapore,Asia,40,35,50.4,1.33,96.89999999999999,615.5,2019-05-20
2019-05-27,2019,Singapore,Singapore,Asia,40,19,36.1,0.95,69.0,437.5,2019-05-27
2019-06-03,2019,Singapore,Singapore,Asia,40,18,34.5,0.91,69.6,429.0,2019-06-03
2019-06-10,2019,Singapore,Singapore,Asia,40,26,51.2,1.35,99.0,610.9,2019-06-10
2019-06-17,2019,Singapore,Singapore,Asia,40,18,44.9,1.18,90.4,546.1,2019-06-17
2019-06-24,2019,Singapore,Singapore,Asia,40,17,35.1,0.92,65.60000000000001,426.3,2019-06-24
2019-07-01,2019,Singapore,Singapore,Asia,40,34,50.8,1.34,99.0,603.3,2019-07-01
2019-07-08,2019,Singapore,Singapore,Asia,40,10,39.4,1.04,79.9,478.6,2019-07-08
2019-07-15,2019,Singapore,Singapore,Asia,40,5,38.6,1.02,73.9,452.0,2019-07-15
2019-07-22,2019,Singapore,Singapore,Asia,40,41,40.9,1.08,89.4,475.7,2019-07-22
2019-07-29,2019,Singapore,Singapore,Asia,40,34,47.0,1.24,90.4,561.9,2019-07-29
2019-08-05,2019,Singapore,Singapore,Asia,40,28,44.8,1.18,86.7,542.3,2019-08-05
2019-08-12,2019,Singapore,Singapore,Asia,40,12,27.6,0.73,61.199999999999996,331.1,2019-08-12
2019-08-19,2019,Singapore,Singapore,Asia,40,25,35.3,0.93,76.3,433.6,2019-08-19
2019-08-26,2019,Singapore,Singapore,Asia,40,33,43.3,1.14,91.9,522.0,2019-08-26
2019-09-02,2019,Singapore,Singapore,Asia,40,16,38.5,1.01,74.2,454.5,2019-09-02
2019-09-09,2019,Singapore,Singapore,Asia,40,20,36.4,0.96,80.5,436.8,2019-09-09
2019-09-16,2019,Singapore,Singapore,Asia,40,34,44.2,1.16,89.7,534.8,2019-09-16
2019-09-23,2019,Singapore,Singapore,Asia,40,30,36.6,0.96,77.7,430.1,2019-09-23
2019-09-30,2019,Singapore,Singapore,Asia,40,35,38.9,1.02,79.2,470.8,2019-09-30
2019-10-07,2019,Singapore,Singapore,Asia,40,9,41.2,1.09,86.7,483.8,2019-10-07
2019-10-14,2019,Singapore,Singapore,Asia,40,26,34.6,0.91,72.39999999999999,412.7,2019-10-14
2019-10-21,2019,Singapore,Singapore,Asia,40,19,40.6,1.07,83.5,492.8,2019-10-21
2019-10-28,2019,Singapore,Singapore,Asia,40,17,34.1,0.9,68.7,396.2,2019-10-28
2019-11-04,2019,Singapore,Singapore,Asia,40,29,33.1,0.87,69.5,386.6,2019-11-04
2019-11-11,2019,Singapore,Singapore,Asia,40,14,30.2,0.79,68.2,360.4,2019-11-11
2019-11-18,2019,Singapore,Singapore,Asia,40,27,46.2,1.22,96.8,544.1,2019-11-18
2019-11-25,2019,Singapore,Singapore,Asia,40,18,43.7,1.15,93.2,518.3,2019-11-25
2019-12-02,2019,Singapore,Singapore,Asia,40,22,39.0,1.03,79.5,471.5,2019-12-02
2019-12-09,2019,Singapore,Singapore,Asia,40,12,36.5,0.96,81.39999999999999,446.5,2019-12-09
2019-12-16,2019,Singapore,Singapore,Asia,40,21,33.9,0.89,66.60000000000001,397.3,2019-12-16
2019-12-23,2019,Singapore,Singapore,Asia,40,3,44.4,1.17,94.8,530.5,2019-12-23
2019-12-30,2019,Singapore,Singapore,Asia,40,22,36.8,0.97,77.9,435.1,2019-12-30
2020-01-06,2020,Singapore,Singapore,Asia,40,22,42.3,1.11,81.8,506.5,2020-01-06
2020-01-13,2020,Singapore,Singapore,Asia,40,42,46.7,1.23,98.8,551.5,2020-01-13
2020-01-20,2020,Singapore,Singapore,Asia,40,29,40.9,1.08,86.9,497.1,2020-01-20
2020-01-27,2020,Singapore,Singapore,Asia,40,19,40.1,1.06,79.9,466.4,2020-01-27
2020-02-03,2020,Singapore,Singapore,Asia,40,21,40.0,1.05,84.3,469.1,2020-02-03
2020-02-10,2020,Singapore,Singapore,Asia,40,42,41.9,1.1,86.2,501.8,2020-02-10
2020-02-17,2020,Singapore,Singapore,Asia,40,40,39.8,1.05,77.60000000000001,479.3,2020-02-17
2020-02-24,2020,Singapore,Singapore,Asia,40,12,33.7,0.89,69.0,415.2,2020-02-24
2020-03-02,2020,Singapore,Singapore,Asia,40,30,49.8,1.31,99.0,617.4,2020-03-02
2020-03-09,2020,Singapore,Singapore,Asia,40,12,35.6,0.94,66.10000000000001,438.8,2020-03-09
2020-03-16,2020,Singapore,Singapore,Asia,40,48,43.9,1.16,84.6,538.9,2020-03-16
2020-03-23,2020,Singapore,Singapore,Asia,40,26,38.4,1.01,72.2,472.6,2020-03-23
2020-03-30,2020,Singapore,Singapore,Asia,40,20,42.8,1.13,90.3,507.0,2020-03-30
2020-04-06,2020,Singapore,Singapore,Asia,40,27,71.1,1.87,99.0,859.8,2020-04-06
2020-04-13,2020,Singapore,Singapore,Asia,40,39,120.9,3.18,99.0,1448.8,2020-04-13
2020-04-20,2020,Singapore,Singapore,Asia,40,32,93.3,2.46,99.0,1128.3,2020-04-20
2020-04-27,2020,Singapore,Singapore,Asia,40,83,83.0,2.18,99.0,988.2,2020-04-27
2020-05-04,2020,Singapore,Singapore,Asia,40,80,122.2,3.22,99.0,1475.9,2020-05-04
2020-05-11,2020,Singapore,Singapore,Asia,40,32,69.5,1.83,99.0,824.0,2020-05-11
2020-05-18,2020,Singapore,Singapore,Asia,40,65,78.1,2.06,99.0,926.9,2020-05-18
2020-05-25,2020,Singapore,Singapore,Asia,40,48,53.0,1.4,99.0,631.2,2020-05-25
2020-06-01,2020,Singapore,Singapore,Asia,40,10,77.9,2.05,99.0,931.6,2020-06-01
2020-06-08,2020,Singapore,Singapore,Asia,40,65,127.5,3.35,99.0,1531.6,2020-06-08
2020-06-15,2020,Singapore,Singapore,Asia,40,74,109.2,2.87,99.0,1313.7,2020-06-15
2020-06-22,2020,Singapore,Singapore,Asia,40,77,78.9,2.08,99.0,946.4,2020-06-22
2020-06-29,2020,Singapore,Singapore,Asia,40,51,84.9,2.24,99.0,1021.9,2020-06-29
2020-07-06,2020,Singapore,Singapore,Asia,40,8,80.4,2.12,99.0,955.9,2020-07-06
2020-07-13,2020,Singapore,Singapore,Asia,40,26,50.3,1.32,99.0,607.4,2020-07-13
2020-07-20,2020,Singapore,Singapore,Asia,40,1,100.3,2.64,99.0,1218.9,2020-07-20
2020-07-27,2020,Singapore,Singapore,Asia,40,40,61.8,1.63,99.0,741.9,2020-07-27
2020-08-03,2020,Singapore,Singapore,Asia,40,44,69.9,1.84,99.0,835.7,2020-08-03
2020-08-10,2020,Singapore,Singapore,Asia,40,34,61.7,1.62,99.0,744.0,2020-08-10
2020-08-17,2020,Singapore,Singapore,Asia,40,155,186.0,4.89,99.0,2230.8,2020-08-17
2020-08-24,2020,Singapore,Singapore,Asia,40,8,47.3,1.24,99.0,561.0,2020-08-24
2020-08-31,2020,Singapore,Singapore,Asia,40,31,68.6,1.8,99.0,813.0,2020-08-31
2020-09-07,2020,Singapore,Singapore,Asia,40,23,83.3,2.19,99.0,993.3,2020-09-07
2020-09-14,2020,Singapore,Singapore,Asia,40,43,98.9,2.6,99.0,1191.8,2020-09-14
2020-09-21,2020,Singapore,Singapore,Asia,40,34,81.0,2.13,99.0,977.9,2020-09-21
2020-09-28,2020,Singapore,Singapore,Asia,40,42,80.9,2.13,99.0,964.2,2020-09-28
2020-10-05,2020,Singapore,Singapore,Asia,40,65,106.5,2.8,99.0,1280.5,2020-10-05
2020-10-12,2020,Singapore,Singapore,Asia,40,57,85.8,2.26,99.0,1036.3,2020-10-12
2020-10-19,2020,Singapore,Singapore,Asia,40,69,82.1,2.16,99.0,989.7,2020-10-19
2020-10-26,2020,Singapore,Singapore,Asia,40,51,92.0,2.42,99.0,1110.1,2020-10-26
2020-11-02,2020,Singapore,Singapore,Asia,40,80,198.6,5.23,99.0,2379.3,2020-11-02
2020-11-09,2020,Singapore,Singapore,Asia,40,64,73.1,1.92,99.0,872.8,2020-11-09
2020-11-16,2020,Singapore,Singapore,Asia,40,16,52.5,1.38,99.0,635.4,2020-11-16
2020-11-23,2020,Singapore,Singapore,Asia,40,79,195.9,5.15,99.0,2357.7,2020-11-23
2020-11-30,2020,Singapore,Singapore,Asia,40,56,68.0,1.79,99.0,810.9,2020-11-30
2020-12-07,2020,Singapore,Singapore,Asia,40,55,80.2,2.11,99.0,958.1,2020-12-07
2020-12-14,2020,Singapore,Singapore,Asia,40,14,79.7,2.1,99.0,941.8,2020-12-14
2020-12-21,2020,Singapore,Singapore,Asia,40,51,74.0,1.95,99.0,893.0,2020-12-21
2020-12-28,2020,Singapore,Singapore,Asia,40,65,82.9,2.18,99.0,998.8,2020-12-28
2021-01-04,2021,Singapore,Singapore,Asia,40,169,246.8,6.49,99.0,2950.9,2021-01-04
2021-01-11,2021,Singapore,Singapore,Asia,40,128,201.5,5.3,99.0,2410.4,2021-01-11
2021-01-18,2021,Singapore,Singapore,Asia,40,72,118.5,3.12,99.0,1407.1,2021-01-18
2021-01-25,2021,Singapore,Singapore,Asia,40,7,197.9,5.21,99.0,2385.3,2021-01-25
2021-02-01,2021,Singapore,Singapore,Asia,40,69,353.4,8.0,99.0,4240.9,2021-02-01
2021-02-08,2021,Singapore,Singapore,Asia,40,130,347.3,8.0,99.0,4179.5,2021-02-08
2021-02-15,2021,Singapore,Singapore,Asia,40,99,146.6,3.86,99.0,1757.8,2021-02-15
2021-02-22,2021,Singapore,Singapore,Asia,40,20,87.7,2.31,99.0,1051.8,2021-02-22
2021-03-01,2021,Singapore,Singapore,Asia,40,46,149.9,3.94,99.0,1801.2,2021-03-01
2021-03-08,2021,Singapore,Singapore,Asia,40,0,252.3,6.64,99.0,3029.3,2021-03-08
2021-03-15,2021,Singapore,Singapore,Asia,40,98,163.7,4.31,99.0,1962.0,2021-03-15
2021-03-22,2021,Singapore,Singapore,Asia,40,60,137.9,3.63,99.0,1649.5,2021-03-22
2021-03-29,2021,Singapore,Singapore,Asia,40,90,166.1,4.37,99.0,1990.5,2021-03-29
2021-04-05,2021,Singapore,Singapore,Asia,40,200,249.9,6.58,99.0,2997.3,2021-04-05
2021-04-12,2021,Singapore,Singapore,Asia,40,65,149.3,3.93,99.0,1793.5,2021-04-12
2021-04-19,2021,Singapore,Singapore,Asia,40,40,187.1,4.92,99.0,2262.5,2021-04-19
2021-04-26,2021,Singapore,Singapore,Asia,40,48,158.6,4.17,99.0,1905.6,2021-04-26
2021-05-03,2021,Singapore,Singapore,Asia,40,99,214.6,5.65,99.0,2574.0,2021-05-03
2021-05-10,2021,Singapore,Singapore,Asia,40,46,98.0,2.58,99.0,1190.2,2021-05-10
2021-05-17,2021,Singapore,Singapore,Asia,40,0,176.3,4.64,99.0,2137.1,2021-05-17
2021-05-24,2021,Singapore,Singapore,Asia,40,71,240.8,6.34,99.0,2884.1,2021-05-24
2021-05-31,2021,Singapore,Singapore,Asia,40,40,99.1,2.61,99.0,1174.1,2021-05-31
2021-06-07,2021,Singapore,Singapore,Asia,40,54,107.5,2.83,99.0,1293.7,2021-06-07
2021-06-14,2021,Singapore,Singapore,Asia,40,71,104.8,2.76,99.0,1270.3,2021-06-14
2021-06-21,2021,Singapore,Singapore,Asia,40,19,85.7,2.26,99.0,1042.2,2021-06-21
2021-06-28,2021,Singapore,Singapore,Asia,40,123,193.2,5.08,99.0,2309.9,2021-06-28
2021-07-05,2021,Singapore,Singapore,Asia,40,27,140.0,3.68,99.0,1683.0,2021-07-05
2021-07-12,2021,Singapore,Singapore,Asia,40,63,108.7,2.86,99.0,1306.4,2021-07-12
2021-07-19,2021,Singapore,Singapore,Asia,40,119,140.1,3.69,99.0,1690.7,2021-07-19
2021-07-26,2021,Singapore,Singapore,Asia,40,64,125.9,3.31,99.0,1507.2,2021-07-26
2021-08-02,2021,Singapore,Singapore,Asia,40,48,153.4,4.04,99.0,1828.9,2021-08-02
2021-08-09,2021,Singapore,Singapore,Asia,40,15,66.8,1.76,99.0,788.8,2021-08-09
2021-08-16,2021,Singapore,Singapore,Asia,40,93,98.5,2.59,99.0,1184.9,2021-08-16
2021-08-23,2021,Singapore,Singapore,Asia,40,146,220.2,5.79,99.0,2640.5,2021-08-23
2021-08-30,2021,Singapore,Singapore,Asia,40,99,89.1,2.35,99.0,1061.4,2021-08-30
2021-09-06,2021,Singapore,Singapore,Asia,40,14,112.3,2.96,99.0,1367.2,2021-09-06
2021-09-13,2021,Singapore,Singapore,Asia,40,23,140.8,3.71,99.0,1687.6,2021-09-13
2021-09-20,2021,Singapore,Singapore,Asia,40,50,150.1,3.95,99.0,1803.9,2021-09-20
2021-09-27,2021,Singapore,Singapore,Asia,40,81,193.8,5.1,99.0,2330.9,2021-09-27
2021-10-04,2021,Singapore,Singapore,Asia,40,123,171.2,4.5,99.0,2042.5,2021-10-04
2021-10-11,2021,Singapore,Singapore,Asia,40,29,96.0,2.53,99.0,1157.5,2021-10-11
2021-10-18,2021,Singapore,Singapore,Asia,40,151,196.0,5.16,99.0,2353.7,2021-10-18
2021-10-25,2021,Singapore,Singapore,Asia,40,169,275.2,7.24,99.0,3314.2,2021-10-25
2021-11-01,2021,Singapore,Singapore,Asia,40,75,178.3,4.69,99.0,2145.6,2021-11-01
2021-11-08,2021,Singapore,Singapore,Asia,40,136,279.3,7.35,99.0,3336.2,2021-11-08
2021-11-15,2021,Singapore,Singapore,Asia,40,81,166.6,4.38,99.0,2017.9,2021-11-15
2021-11-22,2021,Singapore,Singapore,Asia,40,66,165.9,4.36,99.0,1974.2,2021-11-22
2021-11-29,2021,Singapore,Singapore,Asia,40,93,125.7,3.31,99.0,1501.4,2021-11-29
2021-12-06,2021,Singapore,Singapore,Asia,40,200,287.5,7.57,99.0,3447.0,2021-12-06
2021-12-13,2021,Singapore,Singapore,Asia,40,46,154.7,4.07,99.0,1848.6,2021-12-13
2021-12-20,2021,Singapore,Singapore,Asia,40,32,133.0,3.5,99.0,1597.8,2021-12-20
2021-12-27,2021,Singapore,Singapore,Asia,40,173,187.1,4.92,99.0,2247.1,2021-12-27
2022-01-03,2022,Singapore,Singapore,Asia,40,60,138.6,3.65,99.0,1669.1,2022-01-03
2022-01-10,2022,Singapore,Singapore,Asia,40,60,139.2,3.66,99.0,1659.3,2022-01-10
2022-01-17,2022,Singapore,Singapore,Asia,40,34,99.1,2.61,99.0,1192.3,2022-01-17
2022-01-24,2022,Singapore,Singapore,Asia,40,49,180.7,4.75,99.0,2159.6,2022-01-24
2022-01-31,2022,Singapore,Singapore,Asia,40,37,115.1,3.03,99.0,1376.2,2022-01-31
2022-02-07,2022,Singapore,Singapore,Asia,40,74,170.9,4.5,99.0,2040.8,2022-02-07
2022-02-14,2022,Singapore,Singapore,Asia,40,98,136.1,3.58,99.0,1651.4,2022-02-14
2022-02-21,2022,Singapore,Singapore,Asia,40,81,193.7,5.1,99.0,2328.6,2022-02-21
2022-02-28,2022,Singapore,Singapore,Asia,40,77,98.1,2.58,99.0,1179.5,2022-02-28
2022-03-07,2022,Singapore,Singapore,Asia,40,144,155.0,4.08,99.0,1859.6,2022-03-07
2022-03-14,2022,Singapore,Singapore,Asia,40,147,198.4,5.22,99.0,2380.6,2022-03-14
2022-03-21,2022,Singapore,Singapore,Asia,40,78,133.8,3.52,99.0,1593.0,2022-03-21
2022-03-28,2022,Singapore,Singapore,Asia,40,25,96.7,2.54,99.0,1165.2,2022-03-28
2022-04-04,2022,Singapore,Singapore,Asia,40,65,119.9,3.16,99.0,1435.5,2022-04-04
2022-04-11,2022,Singapore,Singapore,Asia,40,97,150.5,3.96,99.0,1806.9,2022-04-11
2022-04-18,2022,Singapore,Singapore,Asia,40,120,244.0,6.42,99.0,2926.8,2022-04-18
2022-04-25,2022,Singapore,Singapore,Asia,40,59,129.7,3.41,99.0,1544.9,2022-04-25
2022-05-02,2022,Singapore,Singapore,Asia,40,43,94.5,2.49,99.0,1129.7,2022-05-02
2022-05-09,2022,Singapore,Singapore,Asia,40,61,119.6,3.15,99.0,1434.9,2022-05-09
2022-05-16,2022,Singapore,Singapore,Asia,40,51,142.2,3.74,99.0,1709.5,2022-05-16
2022-05-23,2022,Singapore,Singapore,Asia,40,110,163.6,4.3,99.0,1962.2,2022-05-23
2022-05-30,2022,Singapore,Singapore,Asia,40,103,135.8,3.57,99.0,1624.4,2022-05-30
2022-06-06,2022,Singapore,Singapore,Asia,40,80,133.2,3.51,99.0,1598.1,2022-06-06
2022-06-13,2022,Singapore,Singapore,Asia,40,0,122.7,3.23,99.0,1470.6,2022-06-13
2022-06-20,2022,Singapore,Singapore,Asia,40,102,120.2,3.16,99.0,1436.3,2022-06-20
2022-06-27,2022,Singapore,Singapore,Asia,40,21,57.6,1.52,99.0,687.4,2022-06-27
2022-07-04,2022,Singapore,Singapore,Asia,40,48,67.7,1.78,99.0,809.0,2022-07-04
2022-07-11,2022,Singapore,Singapore,Asia,40,32,66.3,1.74,99.0,781.8,2022-07-11
2022-07-18,2022,Singapore,Singapore,Asia,40,31,45.9,1.21,99.0,551.7,2022-07-18
2022-07-25,2022,Singapore,Singapore,Asia,40,8,42.4,1.11,89.2,494.2,2022-07-25
2022-08-01,2022,Singapore,Singapore,Asia,40,41,58.9,1.55,99.0,704.6,2022-08-01
2022-08-08,2022,Singapore,Singapore,Asia,40,32,59.1,1.55,99.0,723.7,2022-08-08
2022-08-15,2022,Singapore,Singapore,Asia,40,32,47.0,1.24,86.8,573.9,2022-08-15
2022-08-22,2022,Singapore,Singapore,Asia,40,37,74.1,1.95,99.0,893.1,2022-08-22
2022-08-29,2022,Singapore,Singapore,Asia,40,27,43.7,1.15,86.4,519.3,2022-08-29
2022-09-05,2022,Singapore,Singapore,Asia,40,50,68.0,1.79,99.0,810.0,2022-09-05
2022-09-12,2022,Singapore,Singapore,Asia,40,29,43.6,1.15,85.6,526.6,2022-09-12
2022-09-19,2022,Singapore,Singapore,Asia,40,29,61.8,1.63,99.0,739.5,2022-09-19
2022-09-26,2022,Singapore,Singapore,Asia,40,12,48.6,1.28,99.0,577.4,2022-09-26
2022-10-03,2022,Singapore,Singapore,Asia,40,26,56.0,1.47,99.0,666.9,2022-10-03
2022-10-10,2022,Singapore,Singapore,Asia,40,39,72.5,1.91,99.0,872.2,2022-10-10
2022-10-17,2022,Singapore,Singapore,Asia,40,67,49.5,1.3,99.0,590.4,2022-10-17
2022-10-24,2022,Singapore,Singapore,Asia,40,2,73.2,1.93,99.0,893.8,2022-10-24
2022-10-31,2022,Singapore,Singapore,Asia,40,3,49.8,1.31,99.0,609.5,2022-10-31
2022-11-07,2022,Singapore,Singapore,Asia,40,16,56.4,1.48,99.0,671.7,2022-11-07
2022-11-14,2022,Singapore,Singapore,Asia,40,46,56.1,1.48,99.0,677.4,2022-11-14
2022-11-21,2022,Singapore,Singapore,Asia,40,6,36.8,0.97,77.60000000000001,430.5,2022-11-21
2022-11-28,2022,Singapore,Singapore,Asia,40,27,48.5,1.28,95.0,573.6,2022-11-28
2022-12-05,2022,Singapore,Singapore,Asia,40,31,50.1,1.32,99.0,606.1,2022-12-05
2022-12-12,2022,Singapore,Singapore,Asia,40,16,52.2,1.37,99.0,622.9,2022-12-12
2022-12-19,2022,Singapore,Singapore,Asia,40,33,56.8,1.5,99.0,675.7,2022-12-19
2022-12-26,2022,Singapore,Singapore,Asia,40,36,69.3,1.82,99.0,850.7,2022-12-26
2023-01-02,2023,Singapore,Singapore,Asia,40,30,50.9,1.34,99.0,608.2,2023-01-02
2023-01-09,2023,Singapore,Singapore,Asia,40,44,42.8,1.13,91.8,519.7,2023-01-09
2023-01-16,2023,Singapore,Singapore,Asia,40,14,59.2,1.56,99.0,704.2,2023-01-16
2023-01-23,2023,Singapore,Singapore,Asia,40,4,55.1,1.45,99.0,663.3,2023-01-23
2023-01-30,2023,Singapore,Singapore,Asia,40,0,41.9,1.1,88.2,519.8,2023-01-30
2023-02-06,2023,Singapore,Singapore,Asia,40,31,72.6,1.91,99.0,878.3,2023-02-06
2023-02-13,2023,Singapore,Singapore,Asia,40,28,67.9,1.79,99.0,817.3,2023-02-13
2023-02-20,2023,Singapore,Singapore,Asia,40,27,58.9,1.55,99.0,718.0,2023-02-20
2023-02-27,2023,Singapore,Singapore,Asia,40,42,69.4,1.83,99.0,829.8,2023-02-27
2023-03-06,2023,Singapore,Singapore,Asia,40,48,77.0,2.03,99.0,914.0,2023-03-06
2023-03-13,2023,Singapore,Singapore,Asia,40,26,43.2,1.14,90.2,533.7,2023-03-13
2023-03-20,2023,Singapore,Singapore,Asia,40,31,43.4,1.14,93.7,526.5,2023-03-20
2023-03-27,2023,Singapore,Singapore,Asia,40,34,40.3,1.06,87.7,488.9,2023-03-27
2023-04-03,2023,Singapore,Singapore,Asia,40,30,54.0,1.42,99.0,652.9,2023-04-03
2023-04-10,2023,Singapore,Singapore,Asia,40,14,51.7,1.36,99.0,614.3,2023-04-10
2023-04-17,2023,Singapore,Singapore,Asia,40,26,54.2,1.43,99.0,654.7,2023-04-17
2023-04-24,2023,Singapore,Singapore,Asia,40,37,43.8,1.15,88.9,522.7,2023-04-24
2023-05-01,2023,Singapore,Singapore,Asia,40,2,57.9,1.52,99.0,702.3,2023-05-01
2023-05-08,2023,Singapore,Singapore,Asia,40,25,33.2,0.87,74.2,395.7,2023-05-08
2023-05-15,2023,Singapore,Singapore,Asia,40,43,55.2,1.45,99.0,669.1,2023-05-15
2023-05-22,2023,Singapore,Singapore,Asia,40,16,43.4,1.14,85.8,523.2,2023-05-22
2023-05-29,2023,Singapore,Singapore,Asia,40,31,68.5,1.8,99.0,813.5,2023-05-29
2023-06-05,2023,Singapore,Singapore,Asia,40,54,56.6,1.49,99.0,676.3,2023-06-05
2023-06-12,2023,Singapore,Singapore,Asia,40,27,62.1,1.63,99.0,737.8,2023-06-12
2023-06-19,2023,Singapore,Singapore,Asia,40,0,72.9,1.92,99.0,871.6,2023-06-19
2023-06-26,2023,Singapore,Singapore,Asia,40,42,46.3,1.22,92.2,550.1,2023-06-26
2023-07-03,2023,Singapore,Singapore,Asia,40,29,49.6,1.31,99.0,583.2,2023-07-03
2023-07-10,2023,Singapore,Singapore,Asia,40,33,41.3,1.09,85.1,499.4,2023-07-10
